:START_ID,:END_ID,:TYPE
1081,448,0
2626,3629,0
3524,606,0
3524,2115,0
2085,561,0
2979,1480,0
2979,3568,0
2682,3804,0
560,1286,0
560,3568,0
560,561,0
3216,3144,0
3479,2622,0
2110,3651,0
2471,3886,0
2471,2979,0
296,1421,0
296,653,0
2784,1223,0
2084,3381,0
2084,3651,0
2199,743,0
1825,2176,0
3970,630,0
2599,3285,0
3022,2185,0
3108,2020,0
1542,1139,0
3250,3564,0
2176,2725,0
2176,186,0
2176,3589,0
2176,2084,0
2176,2629,0
2176,2048,0
2139,1400,0
2139,1141,0
3172,3858,0
3079,560,0
3629,2626,0
1018,3568,0
1018,2346,0
616,1865,0
1392,3624,0
1257,1134,0
3381,1375,0
2622,3479,0
3884,2525,0
3884,2794,0
1481,1211,0
1417,3414,0
2641,3330,0
2641,212,0
2008,1116,0
2936,3137,0
3590,2176,0
981,3404,0
3847,1606,0
388,3330,0
2311,743,0
3144,3216,0
879,2341,0
830,3911,0
178,561,0
704,1866,0
704,1400,0
704,1008,0
2263,405,0
1116,3870,0
841,699,0
2011,743,0
3116,3624,0
1301,1779,0
3230,3737,0
3554,560,0
3554,699,0
653,3219,0
653,2037,0
1650,2425,0
1338,3540,0
3039,743,0
465,630,0
159,3804,0
3624,3116,0
3008,1101,0
2289,1391,0
2289,743,0
600,1866,0
2237,3543,0
1104,2176,0
1104,3137,0
410,285,0
642,2784,0
2164,916,0
3909,3113,0
3487,1717,0
3700,560,0
3543,3939,0
3543,3414,0
1147,2656,0
2233,3381,0
2634,3621,0
446,1134,0
2323,446,0
2988,1345,0
1323,1177,0
1402,1192,0
1493,561,0
3651,2084,0
3651,1400,0
1779,1301,0
1322,2835,0
1503,1600,0
11,111,0
248,3564,0
2835,1322,0
49,2932,0
49,906,0
49,3579,0
2283,3227,0
2879,753,0
2530,1286,0
487,560,0
3452,272,0
2860,130,0
1451,1572,0
1170,746,0
3054,896,0
2010,561,0
658,518,0
3291,3113,0
2468,2346,0
2613,2364,0
2462,2146,0
2083,3568,0
3176,2525,0
405,2308,0
3470,865,0
1773,820,0
225,616,0
393,2656,0
1286,1865,0
1286,3946,0
42,3083,0
1465,3083,0
2791,1397,0
1459,1134,0
327,2346,0
1230,2176,0
1230,721,0
491,2349,0
3373,2958,0
2182,561,0
2459,3804,0
3356,746,0
2934,3022,0
976,3030,0
3255,606,0
2663,560,0
683,616,0
3193,3285,0
3077,1133,0
3719,721,0
2658,2627,0
882,3543,0
1673,743,0
3105,2622,0
453,1866,0
2050,721,0
806,3285,0
2608,2039,0
1249,561,0
772,2384,0
2709,1865,0
3385,3245,0
1733,3208,0
2945,3426,0
960,912,0
960,1672,0
472,1986,0
3769,3859,0
1421,296,0
1267,738,0
2832,1866,0
130,3,0
2121,3082,0
3967,2519,0
2392,3022,0
3918,1139,0
3918,3564,0
2638,3381,0
211,1074,0
3279,2754,0
779,3348,0
1184,290,0
525,2176,0
612,2914,0
2036,3519,0
138,2467,0
3455,2525,0
90,560,0
632,561,0
3161,3564,0
367,2146,0
1906,1821,0
397,1745,0
454,178,0
3543,3903,0
3540,2949,0
2192,561,0
3006,738,0
2564,561,0
2283,743,0
2435,1076,0
3903,3543,0
3216,3144,0
3330,559,0
2167,2112,0
3427,561,0
1253,1600,0
3116,922,0
1672,1402,0
560,1286,0
1926,1607,0
3568,561,0
699,3576,0
3780,1484,0
2678,3524,0
2678,3543,0
2678,3666,0
2678,2391,0
3645,1506,0
3645,1139,0
2122,1865,0
2354,1222,0
2734,1910,0
3370,2226,0
1116,2678,0
3330,559,0
746,2678,0
3629,2626,0
3543,2678,0
2168,2226,0
1449,383,0
560,291,0
1326,3564,0
3197,2656,0
3730,3579,0
3579,3730,0
1078,3475,0
2952,651,0
2665,561,0
463,785,0
542,2794,0
3252,2794,0
2051,2665,0
1222,2354,0
2695,2444,0
3455,2525,0
572,1784,0
657,2168,0
2269,3564,0
3011,296,0
2199,2150,0
2721,2177,0
2935,1116,0
1104,1400,0
217,2082,0
677,2916,0
1480,3568,0
3499,3917,0
3559,3014,0
527,383,0
3291,3113,0
1600,1220,0
2056,2525,0
829,511,0
1220,1600,0
316,1147,0
2668,626,0
561,560,0
561,798,0
2899,2776,0
738,2979,0
772,1141,0
582,561,0
819,561,0
3414,201,0
3540,2949,0
2949,3540,0
1672,1402,0
2725,2427,0
316,1147,0
1158,2682,0
2177,3414,0
1353,3334,0
3513,2176,0
3414,201,0
3334,1353,0
1165,1478,1
469,3116,1
3566,2272,1
1299,2270,1
2508,2248,1
3666,743,1
514,3170,1
217,1902,1
217,2348,1
10,626,1
1178,2074,1
1178,232,1
181,3331,1
1715,2260,1
3564,3427,1
3564,1607,1
3564,2020,1
1601,1784,1
1175,3447,1
3400,22,1
1805,1805,1
1805,3737,1
2840,3759,1
2840,781,1
3498,568,1
1784,3516,1
1784,3626,1
1784,1084,1
3348,1210,1
3348,2709,1
315,1607,1
3030,692,1
2002,1179,1
2341,3725,1
450,1254,1
450,3408,1
1431,27,1
1789,3941,1
2402,2741,1
743,441,1
743,3666,1
743,182,1
743,2696,1
743,3889,1
743,2011,1
743,3216,1
2177,2781,1
1336,1305,1
2108,756,1
2391,930,1
434,2705,1
3889,3886,1
480,2346,1
992,3056,1
2354,2427,1
2861,483,1
2861,1607,1
1752,217,1
2798,3348,1
1087,2777,1
930,2391,1
930,3862,1
3178,1051,1
1393,1407,1
3579,3624,1
1437,3209,1
2269,1693,1
3842,1732,1
371,2097,1
1060,3692,1
245,3910,1
3080,3889,1
3080,565,1
906,2427,1
906,49,1
906,3886,1
699,3576,1
699,1893,1
2475,2575,1
3285,2450,1
2032,1502,1
2981,652,1
2822,2822,1
2822,2561,1
2801,1589,1
2842,3654,1
2254,743,1
2927,319,1
2734,3618,1
3886,2471,1
1356,2579,1
2472,2228,1
278,3950,1
819,2089,1
1595,1707,1
1595,2801,1
781,800,1
2921,3941,1
1804,787,1
790,3826,1
2450,1961,1
3354,1522,1
1254,2781,1
1254,450,1
2991,3083,1
2991,2877,1
2642,1584,1
1454,3498,1
3219,1493,1
2763,3434,1
3069,3486,1
308,262,1
3894,2082,1
3353,141,1
2205,3954,1
2839,3427,1
3789,1257,1
1749,2307,1
2623,1351,1
2623,868,1
454,2802,1
422,3478,1
59,3116,1
437,3348,1
345,2444,1
2687,2731,1
3085,565,1
1021,272,1
2444,2675,1
481,1784,1
2675,2444,1
1958,2638,1
3246,2779,1
3246,3367,1
1527,2455,1
1527,2877,1
93,1663,1
1530,2051,1
1530,3737,1
1070,3383,1
1070,3704,1
2494,296,1
3155,810,1
463,785,1
516,1622,1
3049,2550,1
1870,1839,1
1052,3805,1
2682,3804,1
1078,488,1
3216,1820,1
2282,2180,1
3689,3889,1
3689,280,1
398,3958,1
1543,3626,1
3737,3207,1
3538,284,1
3538,565,1
2471,3886,1
296,2494,1
2199,743,1
1825,2658,1
3417,3693,1
3292,3396,1
2599,109,1
2251,3527,1
279,880,1
483,1600,1
2960,2979,1
2956,753,1
2446,3893,1
347,2045,1
3315,3626,1
1470,1749,1
2045,347,1
2045,2032,1
3891,914,1
2461,2840,1
783,743,1
2955,2705,1
2386,1406,1
1179,2002,1
2423,2905,1
3839,3478,1
3751,3477,1
679,1144,1
1837,3478,1
3172,1815,1
3690,3948,1
722,618,1
722,2265,1
2484,1600,1
3786,2985,1
1774,3737,1
3475,1672,1
3475,1078,1
1270,809,1
2504,3817,1
3421,2467,1
3500,2467,1
57,2120,1
2731,2687,1
2680,1090,1
3478,1837,1
460,3626,1
2794,304,1
2957,2260,1
339,1480,1
3797,2625,1
1902,217,1
444,1406,1
2384,772,1
3590,2177,1
3914,3875,1
2901,2467,1
3137,3564,1
2650,816,1
3847,625,1
971,115,1
2308,3285,1
388,1266,1
949,1581,1
3379,2775,1
3379,1929,1
695,2670,1
2416,270,1
2416,3618,1
2924,2341,1
1448,3626,1
830,335,1
3505,743,1
1990,3396,1
2025,1559,1
1419,2104,1
3654,2346,1
178,454,1
189,2935,1
704,3605,1
1876,2362,1
1876,733,1
2011,743,1
2183,3430,1
1082,3889,1
1301,3083,1
2270,1745,1
702,1030,1
702,743,1
2674,272,1
3230,2163,1
191,3692,1
9,743,1
441,440,1
540,2444,1
940,1137,1
940,2026,1
940,1051,1
940,1778,1
940,1401,1
940,3086,1
940,3667,1
940,2096,1
940,30,1
940,944,1
940,3743,1
3921,743,1
2581,3438,1
1121,2751,1
1609,2321,1
3516,1918,1
1637,516,1
1490,1558,1
873,3109,1
2344,3172,1
1104,2781,1
1104,1480,1
3600,92,1
2307,1749,1
3871,679,1
2164,916,1
1360,1071,1
2803,2890,1
1063,957,1
1732,2686,1
1732,3842,1
1711,337,1
1210,2791,1
2080,1945,1
2418,3626,1
753,566,1
2994,3219,1
2994,704,1
3541,3179,1
2204,2612,1
2634,2257,1
754,3666,1
809,1270,1
2260,1406,1
2467,2171,1
916,1388,1
3383,2177,1
2564,3835,1
967,2995,1
1925,3747,1
1815,3172,1
3933,1031,1
3599,2840,1
3362,3253,1
3362,3941,1
1001,724,1
111,11,1
1071,3716,1
3953,298,1
2983,1726,1
2147,575,1
1739,756,1
2966,530,1
221,3941,1
2246,3657,1
170,3230,1
1832,589,1
1330,1600,1
1942,3807,1
1916,3687,1
3450,1098,1
1974,1897,1
1816,168,1
3151,869,1
766,331,1
3693,3417,1
2611,3305,1
1440,1608,1
3941,3416,1
3941,3362,1
378,3941,1
187,3311,1
1354,3351,1
2026,940,1
2092,280,1
1372,1551,1
3695,3737,1
3899,870,1
1203,262,1
923,530,1
3309,2185,1
1293,2306,1
17,3687,1
2852,2259,1
3470,125,1
3470,2672,1
3074,1703,1
252,2682,1
787,2194,1
2393,2259,1
3726,3163,1
2400,2008,1
2030,1351,1
1247,3605,1
2441,3082,1
785,3543,1
2493,535,1
366,3704,1
302,759,1
302,252,1
2259,828,1
2259,3730,1
2259,1004,1
788,3618,1
977,3626,1
1528,2911,1
1891,399,1
2871,1548,1
340,200,1
3264,1784,1
536,1236,1
2958,496,1
868,3725,1
1522,3797,1
3035,3510,1
2488,2734,1
3719,1321,1
2583,3262,1
2098,707,1
1248,2051,1
2333,1732,1
3057,1267,1
3223,2559,1
2588,3725,1
1959,290,1
2717,2133,1
2717,2644,1
2769,2177,1
185,3155,1
2964,2826,1
1798,1190,1
2862,2246,1
1694,2687,1
3553,3175,1
546,1726,1
3830,3348,1
404,3339,1
291,2199,1
1746,2687,1
2867,316,1
3707,3755,1
3066,3506,1
294,3868,1
2992,1125,1
2355,1599,1
105,2090,1
3267,1954,1
904,657,1
290,3531,1
3096,1345,1
1725,2121,1
1415,2789,1
2547,665,1
1575,2412,1
2103,1167,1
1305,868,1
2741,2402,1
792,2911,1
1295,2557,1
2959,2911,1
3575,2756,1
2738,3531,1
1404,466,1
3692,450,1
1383,3250,1
2737,2917,1
1333,1955,1
680,3725,1
2089,1480,1
2762,727,1
84,2335,1
3481,621,1
1051,940,1
161,2697,1
1456,677,1
2801,1589,1
2246,3657,1
2634,2257,1
898,3626,1
3564,969,1
20,252,1
3382,2781,1
3693,3417,1
3580,3658,1
1268,2851,1
1378,3626,1
2604,853,1
331,3259,1
2678,930,1
178,454,1
2450,3116,1
1147,1910,1
743,1600,1
743,2613,1
2291,1600,1
2400,718,1
906,3886,1
906,2808,1
906,3791,1
2300,3678,1
3678,2300,1
2731,2300,1
624,1955,1
2502,844,1
308,262,1
2341,2450,1
2137,1784,1
763,2142,1
3366,3136,1
3886,906,1
3886,3528,1
2810,2139,1
2444,1582,1
1009,906,1
3564,3645,1
58,3311,1
1845,0,1
949,3396,1
2525,2644,1
913,1449,1
2014,2032,1
3614,3912,1
2822,2561,1
2979,230,1
3769,2502,1
2494,296,1
3396,949,1
1217,2435,1
1217,2734,1
1217,743,1
2308,746,1
2308,481,1
2804,1122,1
3035,2168,1
2642,1009,1
3151,869,1
869,3151,1
3503,1784,1
1842,2486,1
546,2061,1
3193,469,1
230,2979,1
3367,742,1
2032,1262,1
467,2734,1
111,11,1
1286,560,1
2055,1955,1
606,2794,1
2448,743,1
2254,743,1
52,743,1
2103,743,1
3725,743,1
798,620,1
798,2450,1
339,2168,1
2155,179,1
930,3219,1
3570,1765,1
3932,709,1
1177,2291,1
2802,3886,1
2402,642,1
2402,3118,1
642,2402,1
3118,2402,1
1348,2450,1
2547,2760,1
3261,2163,1
3091,2853,1
3179,3136,1
1685,2074,1
20,252,1
1416,720,1
1482,3031,1
3216,1743,1
3863,2185,1
1942,3807,1
3259,331,1
1485,1480,1
21,1326,1
2361,1090,1
2487,880,1
621,3481,1
317,2444,1
1732,1802,1
1029,3362,1
2089,1480,1
2108,756,1
1143,2283,1
2634,2257,1
3436,841,1
3000,1480,1
1261,2346,1
2197,3775,1
1165,1571,1
2082,262,1
2082,707,1
2082,2877,1
2082,2927,1
2082,1784,1
2082,794,1
2082,339,1
2082,217,1
2082,3216,1
2082,79,1
2082,1600,1
2082,192,1
2082,2747,1
2082,3393,1
2082,790,1
1892,3158,1
139,2233,1
139,1737,1
469,1600,1
1605,2587,1
1605,1967,1
1141,296,1
1141,3414,1
1141,3524,1
1141,2257,1
1141,1133,1
1141,616,1
1141,3266,1
3367,1192,1
3367,2349,1
3367,3246,1
3367,2278,1
3367,3871,1
2508,3099,1
2508,2175,1
1600,3884,1
1600,3666,1
1600,2418,1
1600,2400,1
1600,173,1
1600,1220,1
1600,3116,1
1600,724,1
1600,3568,1
1600,3304,1
1600,743,1
1600,1853,1
1600,783,1
1600,790,1
1600,3468,1
1600,3735,1
1600,1020,1
1600,3151,1
1600,315,1
1600,3635,1
1600,3654,1
1600,3823,1
1600,1607,1
1600,12,1
1600,1379,1
1600,308,1
1600,3854,1
1600,3564,1
1600,601,1
1600,296,1
1600,894,1
1600,1828,1
1600,1882,1
1600,1061,1
1600,2656,1
1600,1134,1
2702,2032,1
2702,2561,1
2702,237,1
2702,1082,1
2702,3512,1
2702,2622,1
2702,2917,1
2702,1312,1
2702,1789,1
2702,783,1
2702,2039,1
568,3498,1
107,444,1
107,1872,1
3666,743,1
3666,2481,1
3666,2665,1
3666,1600,1
3666,3737,1
3666,3613,1
3666,2735,1
3666,3116,1
3666,1853,1
3666,3084,1
3206,747,1
2088,3184,1
2088,2842,1
2088,68,1
2088,335,1
2088,3417,1
514,1592,1
707,217,1
707,2502,1
707,2983,1
707,1427,1
707,2656,1
707,1823,1
707,79,1
217,707,1
217,1824,1
217,776,1
217,1576,1
217,406,1
217,700,1
217,3772,1
217,3150,1
217,2502,1
217,1630,1
598,551,1
598,3603,1
598,1823,1
649,561,1
649,3568,1
649,79,1
649,1866,1
649,2391,1
10,695,1
10,2682,1
10,2082,1
10,339,1
10,2131,1
10,826,1
10,921,1
10,2502,1
10,217,1
10,2007,1
10,3516,1
10,2377,1
10,743,1
10,1628,1
10,1317,1
10,1548,1
1178,1752,1
1178,722,1
1178,2488,1
3094,1106,1
3295,1309,1
3295,1608,1
3295,2622,1
3295,1520,1
3295,3163,1
3330,559,1
3330,3564,1
3330,3543,1
3330,1717,1
3330,296,1
3330,1141,1
3330,746,1
3330,1116,1
3330,3629,1
3330,2346,1
3330,3854,1
3330,426,1
1220,783,1
1220,3238,1
1220,1600,1
1220,3304,1
1220,3666,1
1220,1853,1
1220,2045,1
3010,720,1
3010,2074,1
3010,3247,1
3010,1276,1
3564,746,1
3564,3854,1
3564,416,1
3564,3030,1
3564,3285,1
3564,2502,1
3564,272,1
3564,537,1
3564,2020,1
3564,2038,1
3564,2032,1
3564,2724,1
3564,738,1
3564,1141,1
3564,1008,1
3564,1600,1
3564,707,1
3564,3605,1
3564,2300,1
3564,743,1
3564,3052,1
3564,2770,1
3564,3859,1
3564,3543,1
3564,1345,1
3564,2504,1
3564,783,1
3564,935,1
3564,3348,1
3564,3318,1
3564,3568,1
3564,827,1
3564,58,1
3564,1289,1
3564,1754,1
3564,639,1
3564,1443,1
3564,522,1
3564,2734,1
3564,2287,1
3564,217,1
3564,1768,1
3564,3113,1
3564,2656,1
3564,630,1
3564,1116,1
3564,3414,1
3564,3629,1
3564,426,1
3564,2112,1
3564,3537,1
3564,2353,1
3564,3970,1
3564,3496,1
3564,2176,1
3564,2222,1
3564,1866,1
3564,1672,1
3564,3216,1
3564,1231,1
3564,2914,1
3564,1830,1
3564,296,1
3564,2082,1
3564,906,1
3564,3330,1
3564,1220,1
3564,3804,1
3564,2146,1
3564,335,1
3564,700,1
3564,2622,1
3564,3540,1
3564,561,1
3564,3299,1
3564,79,1
3564,1424,1
630,3330,1
630,2502,1
630,820,1
630,2082,1
630,3285,1
630,3568,1
630,3564,1
630,3030,1
630,1141,1
630,2176,1
630,3804,1
630,2020,1
630,3629,1
630,746,1
535,3060,1
535,671,1
1613,1873,1
1175,2291,1
1175,3108,1
1175,1625,1
1175,2321,1
2155,179,1
3400,2995,1
3400,22,1
3400,331,1
618,1971,1
379,1597,1
379,1537,1
379,1194,1
2603,671,1
3052,1485,1
3052,3640,1
3052,2032,1
3052,1927,1
3052,2545,1
1312,3578,1
1312,1078,1
1312,1469,1
606,2387,1
606,3730,1
606,2794,1
606,3014,1
606,545,1
606,3524,1
606,323,1
1805,182,1
1805,544,1
1805,3023,1
2840,781,1
2840,2661,1
2840,1548,1
2840,1114,1
2840,1600,1
2840,817,1
2840,3285,1
2840,3014,1
2840,1401,1
2840,217,1
1422,2069,1
1422,541,1
1756,1731,1
1756,2777,1
1756,272,1
1756,1362,1
1756,743,1
1865,606,1
1865,79,1
2817,148,1
2817,1955,1
2817,1110,1
2124,1635,1
2124,2150,1
2124,2025,1
3636,3285,1
3498,344,1
3498,2340,1
3498,568,1
3498,3348,1
3498,1134,1
3498,537,1
3498,79,1
3498,3854,1
3498,2801,1
3498,3564,1
3498,2449,1
3498,272,1
96,2202,1
96,3264,1
96,1780,1
96,3732,1
96,1669,1
96,2024,1
1784,2678,1
1784,2502,1
1784,291,1
1784,1789,1
1784,2540,1
1784,2231,1
1784,3548,1
1784,808,1
1784,3348,1
1784,2979,1
1784,358,1
1784,930,1
1784,2572,1
1784,738,1
1784,463,1
1784,217,1
1784,2082,1
1784,1779,1
1784,2265,1
1784,254,1
1784,3682,1
3348,3498,1
3348,2447,1
3348,2082,1
3348,2449,1
3348,537,1
3348,616,1
3348,344,1
3348,1134,1
3348,906,1
3348,1784,1
3348,272,1
3348,371,1
3348,3564,1
3348,3568,1
3348,1424,1
3348,781,1
3348,3645,1
3348,1866,1
3348,217,1
3348,1548,1
3348,79,1
3348,1600,1
3348,2724,1
3348,649,1
315,2153,1
315,3219,1
315,743,1
315,264,1
315,1607,1
315,2726,1
3512,2246,1
3512,1839,1
3512,853,1
3512,2815,1
3512,688,1
3512,3516,1
3030,1143,1
3030,3414,1
3030,2020,1
3030,1345,1
3030,3543,1
3030,3854,1
3030,2724,1
3030,3540,1
3030,3645,1
3030,2558,1
3030,649,1
3030,1717,1
3030,3564,1
3030,2622,1
3030,3858,1
3030,406,1
1675,3661,1
3307,1354,1
3577,1605,1
3577,2132,1
2917,2407,1
2917,2702,1
495,1095,1
495,345,1
495,615,1
495,853,1
2341,879,1
917,3603,1
917,1042,1
1635,2169,1
1635,3870,1
1635,3025,1
1431,3638,1
1431,339,1
1431,3568,1
1431,1063,1
1431,2176,1
3730,3804,1
3730,3426,1
3730,2794,1
3730,1587,1
3730,586,1
1789,2079,1
1789,3854,1
1789,3508,1
1789,1870,1
1789,921,1
1789,3331,1
1789,371,1
1789,2734,1
1789,1078,1
1789,1212,1
1789,2435,1
272,3540,1
272,906,1
272,2724,1
272,3348,1
272,1768,1
272,2176,1
272,743,1
272,119,1
272,1554,1
272,53,1
272,1600,1
272,58,1
272,3684,1
272,1756,1
272,2444,1
272,746,1
272,1789,1
272,1134,1
272,2784,1
272,2734,1
272,3498,1
272,345,1
272,2502,1
272,2458,1
272,790,1
272,3568,1
272,2402,1
272,3666,1
272,2155,1
272,3014,1
272,10,1
3238,3965,1
3238,2110,1
199,2371,1
199,97,1
199,530,1
2073,1707,1
2073,2346,1
2073,672,1
3869,3827,1
515,1956,1
1300,2203,1
1300,2973,1
2402,2741,1
399,2911,1
399,2435,1
399,2575,1
399,2113,1
399,3050,1
399,908,1
399,535,1
399,1604,1
743,1600,1
743,315,1
743,3219,1
743,441,1
743,1699,1
743,2011,1
743,2418,1
743,3216,1
743,906,1
743,790,1
743,615,1
743,3400,1
743,1936,1
743,3654,1
743,2994,1
743,738,1
743,272,1
743,3348,1
743,1116,1
743,1203,1
743,3914,1
743,2032,1
743,2724,1
743,1547,1
743,3854,1
743,1222,1
743,2932,1
743,783,1
743,704,1
743,1568,1
743,3304,1
743,1552,1
743,3414,1
743,1543,1
743,3666,1
743,2734,1
743,1134,1
743,1345,1
743,2696,1
743,2377,1
743,3568,1
743,2082,1
743,2524,1
743,227,1
743,3970,1
1685,981,1
2177,2438,1
2177,3413,1
2177,3134,1
2177,902,1
2177,347,1
2881,399,1
2881,2911,1
2881,1823,1
224,1925,1
2020,3564,1
2020,1312,1
2020,3113,1
2020,3304,1
2020,3285,1
2020,630,1
2020,3689,1
2020,1345,1
2020,1147,1
2020,2724,1
2020,3858,1
2020,1830,1
2020,3330,1
2020,2770,1
2020,3414,1
2020,746,1
2020,1600,1
2020,506,1
2020,1809,1
2020,3543,1
2020,1851,1
2020,3496,1
2020,3540,1
2020,296,1
2020,1993,1
2020,865,1
2020,1464,1
2020,3854,1
2020,1717,1
2020,2622,1
2020,2797,1
2020,616,1
2020,1116,1
2020,469,1
2020,2774,1
2020,2177,1
2020,1249,1
2020,3548,1
3694,309,1
2346,480,1
2346,2842,1
2346,1261,1
2346,930,1
2346,1018,1
2346,3082,1
1866,1865,1
1866,2559,1
1866,2525,1
1866,3568,1
1866,3543,1
1866,79,1
1866,1400,1
1866,3564,1
1866,649,1
1866,1331,1
1866,2914,1
1866,561,1
433,1328,1
1336,1023,1
2058,3113,1
2058,630,1
2058,3285,1
2058,3858,1
2058,2770,1
942,3935,1
721,746,1
721,3330,1
721,2461,1
721,78,1
721,3548,1
721,1672,1
721,3564,1
721,1717,1
200,1537,1
200,1194,1
200,2318,1
2108,15,1
2108,2358,1
2914,2391,1
2914,2665,1
2914,1134,1
2914,3014,1
2914,2784,1
2914,561,1
2914,2176,1
2914,1834,1
2914,554,1
2914,1866,1
2914,5,1
2914,1400,1
2914,3568,1
2914,2387,1
1219,1547,1
416,2055,1
325,3161,1
2376,3417,1
2376,712,1
1955,624,1
1955,3809,1
1955,2817,1
1955,1424,1
1955,148,1
1955,3357,1
1955,416,1
3568,79,1
3568,1866,1
3568,3804,1
3568,2391,1
3568,2525,1
3568,2784,1
3568,1196,1
3568,1134,1
3568,3030,1
3568,272,1
3568,2444,1
3568,2665,1
3568,630,1
3568,3689,1
3568,3543,1
3568,2914,1
3568,3348,1
3568,3426,1
3568,649,1
3568,1789,1
3568,743,1
3568,2020,1
3568,2439,1
3568,1400,1
3241,1411,1
3540,272,1
3540,2020,1
3540,1672,1
3540,1147,1
3540,1345,1
3540,3030,1
3540,3564,1
3540,1139,1
2391,2880,1
2391,3285,1
2391,2449,1
2391,537,1
2391,2784,1
2391,1865,1
2391,2794,1
2391,545,1
2391,134,1
2391,3792,1
3465,1625,1
3496,3417,1
3496,1063,1
3889,296,1
2353,3134,1
2353,2777,1
2353,2694,1
2353,2504,1
1853,1220,1
1853,3666,1
1853,1600,1
1853,704,1
1853,3216,1
2524,1156,1
2524,440,1
97,199,1
97,3941,1
97,2673,1
97,287,1
97,3313,1
3622,2462,1
2160,3176,1
2160,3440,1
2773,3935,1
2773,2792,1
992,2908,1
3457,3188,1
3457,232,1
3457,2876,1
3457,2238,1
3855,159,1
3854,2155,1
3854,1756,1
3854,2020,1
3854,746,1
3854,3414,1
3854,1401,1
3854,2176,1
3854,3564,1
3854,630,1
3854,2449,1
3854,1638,1
3854,2177,1
3854,2724,1
3854,272,1
3854,3746,1
3854,2315,1
3854,3654,1
3854,1853,1
3854,3285,1
3854,1747,1
3854,323,1
3854,1717,1
3854,296,1
3854,1147,1
3854,864,1
3854,217,1
3854,1971,1
3854,3330,1
3854,738,1
3854,783,1
3854,3498,1
2354,1978,1
2354,1882,1
125,948,1
125,1309,1
3773,3188,1
394,1731,1
394,1502,1
394,3413,1
394,1665,1
394,2177,1
1077,1784,1
2117,3788,1
1084,2376,1
2558,1469,1
2558,2678,1
2502,3848,1
2502,3830,1
2502,264,1
2502,2548,1
2502,3400,1
2502,1310,1
2502,3935,1
2502,272,1
2502,2441,1
2502,538,1
2502,1160,1
2502,308,1
2502,3479,1
2502,1424,1
2502,3721,1
2502,621,1
2502,3285,1
2502,2444,1
2502,2698,1
2502,1866,1
2502,217,1
2502,3449,1
1752,1145,1
1752,3395,1
1752,2393,1
1752,722,1
1283,1457,1
1283,2402,1
1283,776,1
2281,2584,1
2798,3348,1
2798,79,1
2798,798,1
2798,2668,1
2798,401,1
2798,914,1
537,3498,1
537,344,1
537,2020,1
537,3854,1
537,3214,1
537,3285,1
537,1387,1
537,3348,1
537,2449,1
1087,1286,1
2575,1353,1
2575,232,1
2512,781,1
2512,1025,1
3851,1651,1
3851,3043,1
3851,2545,1
2113,2999,1
2113,2773,1
2113,1500,1
1134,2914,1
1134,3348,1
1134,561,1
1134,3014,1
1134,3163,1
1134,3426,1
1134,781,1
1134,79,1
1134,560,1
1134,2665,1
1134,2781,1
1134,1749,1
1134,1789,1
1134,2784,1
1134,2020,1
1134,671,1
1134,272,1
1134,649,1
1134,3538,1
1134,2794,1
1134,3498,1
1134,3568,1
1101,1418,1
1101,2169,1
1101,1865,1
1101,3025,1
820,3366,1
820,1008,1
820,426,1
820,1139,1
820,3629,1
820,559,1
820,3330,1
820,1345,1
2774,2113,1
2774,650,1
3645,2353,1
3645,743,1
3645,2449,1
3735,1391,1
2656,3564,1
2656,3285,1
2656,3854,1
2656,1116,1
2656,1345,1
2656,746,1
2656,3304,1
2656,2510,1
2656,3330,1
2656,3414,1
2656,3113,1
2656,3348,1
2656,2112,1
2656,1249,1
2656,3737,1
2656,296,1
3670,3270,1
2031,219,1
1353,1479,1
1353,3935,1
1353,3601,1
1353,3603,1
506,205,1
2410,2359,1
1400,1866,1
1400,560,1
1400,3426,1
1400,3564,1
1400,3014,1
1400,2784,1
1400,2525,1
1400,649,1
1400,3804,1
1400,3285,1
1400,3568,1
1400,2678,1
1400,79,1
902,1475,1
902,3786,1
902,1242,1
902,560,1
902,2731,1
2990,265,1
2990,544,1
3935,942,1
3935,3805,1
3423,233,1
3423,2900,1
3809,1955,1
3809,148,1
3809,624,1
3809,1134,1
3809,331,1
3809,2750,1
3809,2840,1
3775,1548,1
3303,1699,1
3303,3413,1
651,3129,1
651,621,1
651,2292,1
2269,901,1
2269,692,1
2269,3166,1
3842,2223,1
3842,279,1
746,2082,1
746,3414,1
746,906,1
746,2020,1
746,2622,1
746,1672,1
746,3285,1
746,1289,1
746,217,1
746,3330,1
746,1008,1
746,1754,1
746,3564,1
746,2656,1
746,616,1
746,3030,1
746,1345,1
746,1134,1
746,3854,1
746,296,1
746,3816,1
746,3543,1
746,58,1
746,2724,1
371,2020,1
371,2054,1
371,56,1
371,7,1
3014,561,1
3014,2082,1
3014,649,1
3014,2914,1
3014,1866,1
3014,3568,1
3014,2665,1
3014,2784,1
3014,1134,1
3014,3381,1
3014,560,1
3014,79,1
3014,1600,1
245,772,1
245,1292,1
2699,2805,1
2525,3804,1
2525,1866,1
2525,3568,1
2525,2794,1
2525,2391,1
2525,560,1
2525,2784,1
2525,561,1
435,1180,1
1239,3116,1
3950,2472,1
3950,502,1
79,3568,1
79,2794,1
79,561,1
79,1866,1
79,3381,1
79,2082,1
79,2784,1
79,1400,1
